C_TERRITOIRE_ID;C_LBLTERRITOIRE;C_DEPARTEMENT_ID;C_LBLDEPARTEMENT;C_REGION_ID;C_LBLREGION;TX_ACCESM6;TX_PRESEMPM6;TX_ACCESM6_D;TX_PRESEMPM6_D;DELTA_TX_ACCESM6;DELTA_TX_PRESEMPM6;TERRITOIRE_PROCHE1;TERRITOIRE_PROCHE2;TERRITOIRE_PROCHE3;TERRITOIRE_PROCHE4;TERRITOIRE_PROCHE5;TERRITOIRE_PROCHE6;TERRITOIRE_PROCHE7;TERRITOIRE_PROCHE8;TERRITOIRE_PROCHE9;TERRITOIRE_PROCHE10
CLPE69M05;RHÔNE AMONT;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2028672834;0.1362031851;0.2171347595;0.1454097943;-0.014267476;-0.009206609;CLPE69M01;CLPE69M02;CLPE95001;CLPE77001;CLPE91001;CLPE67005;CLPE60004;CLPE51003;CLPE69M04;CLPE59004
CLPE69M06;VAL DE SAÔNE ET PLATEAU NORD;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2370973686;0.1597659007;0.2395098121;0.1615717288;-0.002412444;-0.001805828;CLPE13001;CLPE38002;CLPE91003;CLPE69M02;CLPE78002;CLPE69M07;CLPE91002;CLPE95002;CLPE34003;CLPE68002
CLPE69M07;VAL D'YZERON ET OUEST NORD;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2417319657;0.1677670406;0.2495517585;0.1693517056;-0.007819793;-0.001584665;CLPE13001;CLPE69M06;CLPE78002;CLPE06001;CLPE31002;CLPE38002;CLPE69D04;CLPE91002;CLPE69D03;CLPE33003
CLPE69M08;VILLEURBANNE;69M;LYON MÉTROPOLE;84;AUVERGNE-RHÔNE-ALPES;0.2211917799;0.1482089756;0.2233129866;0.149491611;-0.002121207;-0.001282635;CLPE67005;CLPE95001;CLPE69M05;CLPE38002;CLPE91002;CLPE69M03;CLPE78003;CLPE34003;CLPE51003;CLPE91001
CLPE70001;GRAY;70;HAUTE-SAÔNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2531914356;0.1759144569;0.2500979092;0.1682854254;0.0030935263;0.0076290315;CLPE79003;CLPE72002;CLPE71004;CLPE86001;CLPE56002;CLPE86002;CLPE39001;CLPE40001;CLPE41002;CLPE39002
CLPE70002;LURE - LUXEUIL - HÉRICOURT;70;HAUTE-SAÔNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2131384545;0.1458065199;0.2179583174;0.146300223;-0.004819863;-0.000493703;CLPE55002;CLPE51005;CLPE63002;CLPE88002;CLPE81003;CLPE80001;CLPE71001;CLPE57003;CLPE88001;CLPE54004
CLPE70003;VESOUL;70;HAUTE-SAÔNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2272789616;0.1517686812;0.2319859351;0.1548191158;-0.004706973;-0.003050435;CLPE18001;CLPE57003;CLPE41001;CLPE24003;CLPE16001;CLPE89001;CLPE71002;CLPE61003;CLPE39001;CLPE58004
CLPE71001;AUTUN;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2208682459;0.1444570877;0.2102129647;0.1390117619;0.0106552812;0.0054453258;CLPE03003;CLPE45002;CLPE58004;CLPE18001;CLPE89001;CLPE81003;CLPE88004;CLPE88001;CLPE36001;CLPE55002
CLPE71002;CHALON-SUR-SAÔNE;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2749826208;0.1853493222;0.2399199593;0.1597051878;0.0350626615;0.0256441344;CLPE26001;CLPE16001;CLPE01002;CLPE28002;CLPE42003;CLPE18001;CLPE89001;CLPE41001;CLPE39001;CLPE14004
CLPE71003;CHAROLLES;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.242708504;0.1655469987;0.2302224388;0.1523048925;0.0124860652;0.0132421063;CLPE37003;CLPE86002;CLPE16003;CLPE24001;CLPE43002;CLPE61002;CLPE19001;CLPE87001;CLPE63004;CLPE58003
CLPE71004;LOUHANS;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2673322901;0.1830351068;0.2428162916;0.1621980438;0.0245159985;0.020837063;CLPE41002;CLPE27001;CLPE76003;CLPE41003;CLPE72002;CLPE39001;CLPE61002;CLPE63004;CLPE70001;CLPE14004
CLPE71005;MÂCON;71;SAÔNE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2744662442;0.1796568685;0.2562782394;0.1717624945;0.0181880048;0.007894374;CLPE01002;CLPE41001;CLPE50001;CLPE39002;CLPE40001;CLPE22002;CLPE64002;CLPE39001;CLPE47001;CLPE01004
CLPE72001;SARTHE CENTRE;72;SARTHE;52;PAYS DE LA LOIRE;0.2369269069;0.157327569;0.2235585069;0.1486048962;0.0133684;0.0087226727;CLPE76002;CLPE16001;CLPE14002;CLPE76004;CLPE60003;CLPE25001;CLPE28002;CLPE18001;CLPE27002;CLPE37004
CLPE72002;SARTHE NORD;72;SARTHE;28;NORMANDIE;0.2455357143;0.1741071429;0.252650149;0.1678837956;-0.007114435;0.0062233473;CLPE72003;CLPE27001;CLPE79003;CLPE14004;CLPE71004;CLPE70001;CLPE76003;CLPE41002;CLPE63003;CLPE53002
CLPE72002;SARTHE NORD;72;SARTHE;52;PAYS DE LA LOIRE;0.2706646846;0.18111701;0.252650149;0.1678837956;0.0180145357;0.0132332144;CLPE72003;CLPE27001;CLPE79003;CLPE14004;CLPE71004;CLPE70001;CLPE76003;CLPE41002;CLPE63003;CLPE53002
CLPE72003;SARTHE SUD;72;SARTHE;52;PAYS DE LA LOIRE;0.2847918658;0.1874598071;0.2679335721;0.1797388079;0.0168582938;0.0077209992;CLPE72002;CLPE79003;CLPE49003;CLPE79001;CLPE26003;CLPE16002;CLPE37001;CLPE85004;CLPE70001;CLPE37002
CLPE73001;ALBERTVILLE;73;SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.4138172562;0.2660180574;0.316454587;0.2062764682;0.0973626692;0.0597415892;CLPE73003;CLPE38001;CLPE05001;CLPE74002;CLPE64003;CLPE56001;CLPE40003;CLPE85003;CLPE83002;CLPE65001
CLPE73002;CHAMBÉRY;73;SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.2750618653;0.1858115393;0.2686209923;0.1801623434;0.006440873;0.0056491959;CLPE74001;CLPE64002;CLPE01002;CLPE22002;CLPE69D02;CLPE69D01;CLPE12002;CLPE01004;CLPE67004;CLPE56003
CLPE73003;SAINT-JEAN DE MAURIENNE;73;SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.4171498036;0.2484259086;0.3230815951;0.2124076044;0.0940682085;0.0360183042;CLPE73001;CLPE38001;CLPE05001;CLPE74002;CLPE64003;CLPE85003;CLPE56001;CLPE35003;CLPE85002;CLPE85004
CLPE74001;ANNECY;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.2981795951;0.1966067713;0.2801045711;0.1886276486;0.018075024;0.0079791227;CLPE73002;CLPE74002;CLPE01001;CLPE56001;CLPE69D01;CLPE35002;CLPE35003;CLPE69D02;CLPE01004;CLPE33002
CLPE74002;BONNEVILLE;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.3247847127;0.2026233254;0.284166724;0.1908430197;0.0406179887;0.0117803057;CLPE74001;CLPE74004;CLPE35003;CLPE44003;CLPE56001;CLPE73002;CLPE35004;CLPE22001;CLPE64003;CLPE42002
CLPE74003;SAINT-JULIEN-EN-GENEVOIS;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.2180468842;0.1267940675;0.2147451024;0.1401956821;0.0033017818;-0.013401615;CLPE01003;CLPE68004;CLPE68003;CLPE90001;CLPE42001;CLPE28003;CLPE60004;CLPE77005;CLPE77004;CLPE60001
CLPE74004;THONON-LES-BAINS;74;HAUTE-SAVOIE;84;AUVERGNE-RHÔNE-ALPES;0.2789641738;0.1668629346;0.275915439;0.1845861439;0.0030487348;-0.017723209;CLPE73002;CLPE74002;CLPE74001;CLPE64002;CLPE35003;CLPE56001;CLPE22001;CLPE40003;CLPE14003;CLPE83001
CLPE76001;DIEPPE;76;SEINE-MARITIME;28;NORMANDIE;0.2285575941;0.1563930109;0.2299114727;0.1525017569;-0.001353879;0.003891254;CLPE61001;CLPE27001;CLPE76002;CLPE45001;CLPE42003;CLPE14004;CLPE18001;CLPE59003;CLPE27003;CLPE80001
CLPE76002;LE HAVRE;76;SEINE-MARITIME;28;NORMANDIE;0.2115966788;0.1418522314;0.2175621345;0.1454823796;-0.005965456;-0.003630148;CLPE59003;CLPE72001;CLPE76004;CLPE60003;CLPE27002;CLPE13003;CLPE80002;CLPE16001;CLPE60001;CLPE62003
CLPE76003;PAYS DE BRAY;76;SEINE-MARITIME;28;NORMANDIE;0.2360520288;0.1656849913;0.2427632502;0.1608559094;-0.006711221;0.0048290818;CLPE27001;CLPE71004;CLPE14004;CLPE33005;CLPE28001;CLPE72002;CLPE61002;CLPE41002;CLPE41003;CLPE61001
CLPE76004;ROUEN;76;SEINE-MARITIME;28;NORMANDIE;0.2062441794;0.1377960796;0.2233044757;0.1490842141;-0.017060296;-0.011288135;CLPE27002;CLPE76002;CLPE72001;CLPE42001;CLPE13003;CLPE60003;CLPE28002;CLPE25001;CLPE60001;CLPE14002
CLPE77001;CENTRE SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.2269828754;0.1546608385;0.2205115479;0.1505657587;0.0064713276;0.0040950798;CLPE91001;CLPE95001;CLPE60004;CLPE77004;CLPE77003;CLPE77005;CLPE69M05;CLPE91003;CLPE95002;CLPE91002
CLPE77002;EST SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.2234853066;0.1524718193;0.2214520119;0.150335135;0.0020332947;0.0021366843;CLPE77004;CLPE77005;CLPE91003;CLPE95002;CLPE60004;CLPE28003;CLPE60001;CLPE77001;CLPE95001;CLPE51003
CLPE77003;MARNE-LA-VALLÉE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.2233242841;0.1536088975;0.2138895382;0.1463268118;0.0094347459;0.0072820857;CLPE95001;CLPE91001;CLPE91002;CLPE95002;CLPE95004;CLPE78001;CLPE77001;CLPE94002;CLPE94001;CLPE94003
CLPE77004;NORD-EST SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.2273123184;0.1547662582;0.2207173046;0.1506234859;0.0065950138;0.0041427723;CLPE77002;CLPE77005;CLPE60004;CLPE95002;CLPE95001;CLPE77001;CLPE91003;CLPE60001;CLPE28003;CLPE91002
CLPE77005;SUD SEINE-ET-MARNE;77;SEINE-ET-MARNE;11;ÎLE-DE-FRANCE;0.2121934871;0.1404068608;0.2237597562;0.1523889385;-0.011566269;-0.011982078;CLPE77004;CLPE77002;CLPE60004;CLPE95002;CLPE95001;CLPE77001;CLPE91003;CLPE28003;CLPE51003;CLPE13004
CLPE78001;SEINE AVAL;78;YVELINES;11;ÎLE-DE-FRANCE;0.214181047;0.1481492646;0.2063609105;0.1402069442;0.0078201366;0.0079423204;CLPE95004;CLPE94002;CLPE94001;CLPE93002;CLPE94003;CLPE92004;CLPE77003;CLPE92001;CLPE95001;CLPE91001
CLPE78002;SUD-OUEST FRANCILIEN;78;YVELINES;11;ÎLE-DE-FRANCE;0.2462280234;0.1703679226;0.2267683581;0.1550682567;0.0194596653;0.0152996659;CLPE95002;CLPE91003;CLPE69M06;CLPE91002;CLPE94003;CLPE77003;CLPE78003;CLPE69M07;CLPE13001;CLPE77005
CLPE78002;SUD-OUEST FRANCILIEN;78;YVELINES;24;CENTRE-VAL DE LOIRE;0.2774687065;0.1811543811;0.2267683581;0.1550682567;0.0507003485;0.0260861244;CLPE95002;CLPE91003;CLPE69M06;CLPE91002;CLPE94003;CLPE77003;CLPE78003;CLPE69M07;CLPE13001;CLPE77005
CLPE78003;VERSAILLES - SAINT-QUENTIN-EN-YVELINES;78;YVELINES;11;ÎLE-DE-FRANCE;0.2299706525;0.1576870492;0.2178855129;0.1484177437;0.0120851395;0.0092693054;CLPE91002;CLPE95001;CLPE77003;CLPE92002;CLPE94003;CLPE92004;CLPE67005;CLPE95002;CLPE78001;CLPE94001
CLPE79001;BRESSUIRE;79;DEUX-SÈVRES;75;NOUVELLE-AQUITAINE;0.2794785833;0.1865207827;0.2814839149;0.1899772519;-0.002005332;-0.003456469;CLPE85004;CLPE16002;CLPE72003;CLPE50001;CLPE79003;CLPE49004;CLPE85001;CLPE53003;CLPE43003;CLPE35004
CLPE79002;NIORT;79;DEUX-SÈVRES;75;NOUVELLE-AQUITAINE;0.2473155308;0.1662857799;0.2572250672;0.1717986234;-0.009909536;-0.005512844;CLPE29001;CLPE47001;CLPE40001;CLPE56003;CLPE19001;CLPE50001;CLPE41001;CLPE29003;CLPE17006;CLPE64002
CLPE79003;PARTHENAY;79;DEUX-SÈVRES;75;NOUVELLE-AQUITAINE;0.2625733163;0.1745601025;0.2650241937;0.177235892;-0.002450877;-0.00267579;CLPE72002;CLPE86002;CLPE72003;CLPE70001;CLPE49003;CLPE26003;CLPE79001;CLPE85004;CLPE22003;CLPE16002
CLPE80001;ABBEVILLE;80;SOMME;32;HAUTS-DE-FRANCE;0.2265276997;0.1583272067;0.2174412003;0.1462294117;0.0090864994;0.012097795;CLPE62007;CLPE51005;CLPE70002;CLPE76001;CLPE88002;CLPE62006;CLPE52003;CLPE80003;CLPE24003;CLPE62003
CLPE80002;AMIENS;80;SOMME;32;HAUTS-DE-FRANCE;0.219144677;0.1461401274;0.2135285126;0.1424532473;0.0056161644;0.0036868801;CLPE76002;CLPE59003;CLPE62003;CLPE76004;CLPE27002;CLPE60003;CLPE90001;CLPE10003;CLPE60001;CLPE57002
CLPE80003;MONTDIDIER;80;SOMME;32;HAUTS-DE-FRANCE;0.2488442742;0.1683302828;0.2241609036;0.1507488773;0.0246833706;0.0175814055;CLPE80004;CLPE51005;CLPE70002;CLPE62007;CLPE80001;CLPE51001;CLPE55002;CLPE76001;CLPE62002;CLPE45004
CLPE80004;PÉRONNE;80;SOMME;32;HAUTS-DE-FRANCE;0.2465076705;0.1655047273;0.2242912132;0.1502353606;0.0222164573;0.0152693668;CLPE80003;CLPE51005;CLPE76001;CLPE02001;CLPE70002;CLPE80001;CLPE62007;CLPE71001;CLPE55002;CLPE59003
CLPE81001;TARN NORD;81;TARN;76;OCCITANIE;0.217474006;0.1424762372;0.219363159;0.144739011;-0.001889153;-0.002262774;CLPE65003;CLPE24003;CLPE81003;CLPE11001;CLPE82002;CLPE61003;CLPE58004;CLPE31003;CLPE46001;CLPE18001
CLPE81002;TARN OUEST;81;TARN;76;OCCITANIE;0.24750352;0.1591898624;0.2386231454;0.1574977399;0.0088803746;0.0016921226;CLPE82002;CLPE63003;CLPE24001;CLPE63002;CLPE26002;CLPE24003;CLPE07003;CLPE81003;CLPE32002;CLPE63004
CLPE81003;TARN SUD;81;TARN;76;OCCITANIE;0.2180333793;0.1436252929;0.2116350733;0.1397466874;0.006398306;0.0038786056;CLPE88001;CLPE63002;CLPE65003;CLPE11001;CLPE71001;CLPE55002;CLPE03002;CLPE81001;CLPE31003;CLPE70002
CLPE82001;CASTELSARRASIN;82;TARN-ET-GARONNE;76;OCCITANIE;0.2612452289;0.1694313369;0.2484640027;0.1595644803;0.0127812263;0.0098668566;CLPE33004;CLPE10001;CLPE47002;CLPE49003;CLPE33007;CLPE24001;CLPE66003;CLPE51005;CLPE07003;CLPE17001
CLPE82002;MONTAUBAN;82;TARN-ET-GARONNE;76;OCCITANIE;0.2420299967;0.15958558;0.2372141598;0.1561214725;0.0048158369;0.0034641075;CLPE24003;CLPE18001;CLPE81002;CLPE16001;CLPE26001;CLPE26002;CLPE84004;CLPE51001;CLPE84003;CLPE30001
CLPE83001;BRIGNOLES;83;VAR;93;PROVENCE-ALPES-CÔTE D'AZUR;0.2469468361;0.1650195832;0.2475861537;0.1661827664;-0.000639318;-0.001163183;CLPE31001;CLPE84001;CLPE30002;CLPE33005;CLPE83003;CLPE14001;CLPE50003;CLPE22003;CLPE40001;CLPE84003
CLPE83002;DRAGUIGNAN;83;VAR;93;PROVENCE-ALPES-CÔTE D'AZUR;0.2549747386;0.1790332244;0.2635645774;0.1795630673;-0.008589839;-0.000529843;CLPE83001;CLPE83003;CLPE06001;CLPE17004;CLPE17002;CLPE64003;CLPE24004;CLPE40003;CLPE33001;CLPE56001
CLPE83003;TOULON;83;VAR;93;PROVENCE-ALPES-CÔTE D'AZUR;0.2320635115;0.1560176138;0.2458793788;0.1644188893;-0.013815867;-0.008401276;CLPE83001;CLPE06001;CLPE06002;CLPE30002;CLPE64002;CLPE24003;CLPE73002;CLPE14002;CLPE56003;CLPE22002
CLPE84001;COMTAT-VENAISSIN;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.2710710354;0.1822306503;0.2502132836;0.1669457096;0.0208577518;0.0152849407;CLPE13002;CLPE84003;CLPE84004;CLPE83001;CLPE24001;CLPE30002;CLPE26002;CLPE22003;CLPE04001;CLPE33005
CLPE84002;GRAND AVIGNON;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.2311522858;0.1496850974;0.2093258712;0.1379273587;0.0218264147;0.0117577387;CLPE66002;CLPE68003;CLPE42001;CLPE30001;CLPE54003;CLPE67005;CLPE51003;CLPE90001;CLPE13003;CLPE57002
CLPE84003;HAUT-VAUCLUSE;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.2605217925;0.1714241866;0.2477357315;0.1651608177;0.012786061;0.0062633689;CLPE26002;CLPE84001;CLPE84004;CLPE24001;CLPE13002;CLPE24003;CLPE82002;CLPE17006;CLPE30002;CLPE47001
CLPE84004;SUD-VAUCLUSE;84;VAUCLUSE;93;PROVENCE-ALPES-CÔTE D'AZUR;0.2609966882;0.1758684878;0.2438415042;0.1620984489;0.017155184;0.0137700389;CLPE84003;CLPE30002;CLPE26002;CLPE84001;CLPE24003;CLPE13002;CLPE82002;CLPE30001;CLPE24001;CLPE04001
CLPE85001;VENDÉE CENTRE;85;VENDÉE;52;PAYS DE LA LOIRE;0.2914983387;0.1986485199;0.2783696393;0.1889088475;0.0131286994;0.0097396724;CLPE44002;CLPE79001;CLPE79002;CLPE53001;CLPE17002;CLPE56003;CLPE44003;CLPE85004;CLPE29003;CLPE43003
CLPE85002;VENDÉE NORD;85;VENDÉE;52;PAYS DE LA LOIRE;0.3389094448;0.2382180927;0.2969001285;0.2031912201;0.0420093164;0.0350268726;CLPE44004;CLPE44002;CLPE53003;CLPE49002;CLPE85001;CLPE49004;CLPE79001;CLPE35004;CLPE85004;CLPE44003
CLPE85003;VENDÉE OUEST;85;VENDÉE;52;PAYS DE LA LOIRE;0.2980485133;0.2055841438;0.2818773033;0.1916953425;0.0161712099;0.0138888013;CLPE56001;CLPE35003;CLPE44003;CLPE40002;CLPE33001;CLPE85004;CLPE17004;CLPE22001;CLPE40003;CLPE33006
CLPE85004;VENDÉE SUD;85;VENDÉE;52;PAYS DE LA LOIRE;0.2777247271;0.1894168151;0.2785259148;0.1880161689;-0.000801188;0.0014006461;CLPE79001;CLPE44003;CLPE42002;CLPE21001;CLPE37001;CLPE50001;CLPE43003;CLPE79003;CLPE26003;CLPE49004
CLPE86001;CHÂTELLERAULT;86;VIENNE;75;NOUVELLE-AQUITAINE;0.2169221912;0.1447356263;0.2507222206;0.1666525798;-0.033800029;-0.021916954;CLPE39001;CLPE56002;CLPE41002;CLPE27001;CLPE14004;CLPE71002;CLPE41001;CLPE70001;CLPE71004;CLPE28001
CLPE86002;MONTMORILLON;86;VIENNE;75;NOUVELLE-AQUITAINE;0.2150657994;0.1397368023;0.2413314901;0.158719967;-0.026265691;-0.018983165;CLPE87003;CLPE71003;CLPE19002;CLPE79003;CLPE32002;CLPE16003;CLPE24001;CLPE64001;CLPE43001;CLPE24002
CLPE86003;POITIERS;86;VIENNE;75;NOUVELLE-AQUITAINE;0.243837005;0.1598155156;0.259568872;0.1742934531;-0.015731867;-0.014477937;CLPE29001;CLPE79002;CLPE17002;CLPE49001;CLPE56003;CLPE53001;CLPE64002;CLPE29003;CLPE41001;CLPE40001
CLPE87001;BELLAC;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.2098322061;0.140360328;0.2297190576;0.1500697802;-0.019886852;-0.009709452;CLPE87003;CLPE86002;CLPE71003;CLPE24002;CLPE61002;CLPE19002;CLPE58003;CLPE12003;CLPE32002;CLPE21004
CLPE87002;LIMOGES AGGLOMÉRATION;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.211967347;0.1379105184;0.2209294878;0.1458536643;-0.008962141;-0.007943146;CLPE25001;CLPE63001;CLPE76004;CLPE21003;CLPE16001;CLPE27002;CLPE42001;CLPE80002;CLPE72001;CLPE76002
CLPE87003;LIMOGES HORS AGGLOMÉRATION;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.2312805879;0.1487988012;0.2391116028;0.1573572825;-0.007831015;-0.008558481;CLPE87001;CLPE86002;CLPE12003;CLPE32002;CLPE71003;CLPE19002;CLPE79003;CLPE64001;CLPE37003;CLPE81002
CLPE87004;ROCHECHOUART;87;HAUTE-VIENNE;75;NOUVELLE-AQUITAINE;0.2081382696;0.136498216;0.2412385009;0.1607068154;-0.033100231;-0.024208599;CLPE46002;CLPE71003;CLPE57003;CLPE19001;CLPE16003;CLPE37003;CLPE19003;CLPE17006;CLPE63003;CLPE24001
CLPE88001;EPINAL;88;VOSGES;44;GRAND EST;0.1958855049;0.1326269258;0.2138239429;0.1411339275;-0.017938438;-0.008507002;CLPE81003;CLPE55002;CLPE88004;CLPE36001;CLPE03002;CLPE54004;CLPE65003;CLPE10003;CLPE71001;CLPE58004
CLPE88002;NEUFCHÂTEAU;88;VOSGES;44;GRAND EST;0.2094194266;0.1422444603;0.2206293835;0.1474582474;-0.011209957;-0.005213787;CLPE70002;CLPE55002;CLPE63002;CLPE80001;CLPE51005;CLPE57003;CLPE81003;CLPE03003;CLPE71001;CLPE21004
CLPE88003;REMIREMONT;88;VOSGES;44;GRAND EST;0.2330378378;0.158154955;0.2391242055;0.1610497414;-0.006086368;-0.002894786;CLPE62006;CLPE37003;CLPE71003;CLPE42003;CLPE19001;CLPE38004;CLPE70002;CLPE54004;CLPE43002;CLPE68005
CLPE88004;SAINT-DIÉ DES VOSGES;88;VOSGES;44;GRAND EST;0.1888321367;0.1245362116;0.208345619;0.1384247062;-0.019513482;-0.013888495;CLPE88001;CLPE03001;CLPE57004;CLPE71001;CLPE55002;CLPE70002;CLPE81003;CLPE03003;CLPE10003;CLPE45002
CLPE89001;AUXERRE;89;YONNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2257269906;0.1492156925;0.2329879519;0.1543217885;-0.007260961;-0.005106096;CLPE03003;CLPE89003;CLPE61001;CLPE18001;CLPE28001;CLPE71002;CLPE02001;CLPE16001;CLPE71001;CLPE28002
CLPE89002;AVALLON;89;YONNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2118612862;0.1364827691;0.2291747606;0.1501301899;-0.017313474;-0.013647421;CLPE46001;CLPE07003;CLPE24001;CLPE19002;CLPE09003;CLPE37003;CLPE16003;CLPE46002;CLPE23001;CLPE71003
CLPE89003;SENS;89;YONNE;27;BOURGOGNE-FRANCHE-COMTÉ;0.2302786212;0.1558258571;0.2230986597;0.1484567901;0.0071799615;0.007369067;CLPE89001;CLPE25002;CLPE60001;CLPE27002;CLPE28002;CLPE27003;CLPE60003;CLPE45002;CLPE02001;CLPE28001
CLPE90001;BELFORT;90;TERRITOIRE DE BELFORT;27;BOURGOGNE-FRANCHE-COMTÉ;0.1995642948;0.1335389972;0.21395204;0.1412747718;-0.014387745;-0.007735775;CLPE68003;CLPE45002;CLPE27002;CLPE42001;CLPE76004;CLPE60001;CLPE10003;CLPE02004;CLPE60003;CLPE57002
CLPE91001;SEINE ESSONNE;91;ESSONNE;11;ÎLE-DE-FRANCE;0.2277144258;0.1547463285;0.2132129665;0.1460488037;0.0145014593;0.0086975247;CLPE77001;CLPE95001;CLPE77003;CLPE94001;CLPE91002;CLPE69M05;CLPE95004;CLPE94002;CLPE95002;CLPE78001
CLPE91002;NORD-OUEST ESSONNE;91;ESSONNE;11;ÎLE-DE-FRANCE;0.2252428156;0.1546112772;0.2241611596;0.1535199275;0.001081656;0.0010913497;CLPE78003;CLPE95001;CLPE77003;CLPE95002;CLPE91003;CLPE91001;CLPE77004;CLPE77001;CLPE60004;CLPE69M02
CLPE91003;SUD ESSONNE;91;ESSONNE;11;ÎLE-DE-FRANCE;0.2252751905;0.1554297206;0.228877594;0.1560381816;-0.003602403;-0.000608461;CLPE95002;CLPE77002;CLPE91002;CLPE77004;CLPE60004;CLPE77005;CLPE78002;CLPE77003;CLPE77001;CLPE95001
CLPE92001;BOUCLE NORD DE SEINE;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.2058342223;0.1393209604;0.2046724391;0.1377301009;0.0011617832;0.0015908595;CLPE94001;CLPE78001;CLPE92004;CLPE94002;CLPE95004;CLPE93002;CLPE94003;CLPE93001;CLPE93004;CLPE77003
CLPE92002;GRAND PARIS SEINE OUEST;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.2268913766;0.1535121171;0.2244102555;0.1524173117;0.0024811211;0.0010948054;CLPE92004;CLPE78003;CLPE94003;CLPE78002;CLPE91002;CLPE78001;CLPE92001;CLPE77003;CLPE94001;CLPE95001
CLPE92003;PARIS OUEST LA DÉFENSE;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.207405719;0.1455977219;0.2071760073;0.140081436;0.0002297117;0.0055162859;CLPE92001;CLPE92004;CLPE92002;CLPE75001;CLPE94003;CLPE78001;CLPE94002;CLPE95004;CLPE94001;CLPE93004
CLPE92004;VALLÉE SUD GRAND PARIS;92;HAUTS-DE-SEINE;11;ÎLE-DE-FRANCE;0.2204500352;0.1487957491;0.2105765886;0.1434352434;0.0098734467;0.0053605056;CLPE94003;CLPE78001;CLPE95004;CLPE94002;CLPE92001;CLPE94001;CLPE92002;CLPE78003;CLPE77003;CLPE95001
CLPE93001;EST ENSEMBLE;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.2097241683;0.1320492934;0.1993794014;0.1346187328;0.0103447669;-0.002569439;CLPE93002;CLPE93004;CLPE92001;CLPE94001;CLPE94002;CLPE93003;CLPE95004;CLPE78001;CLPE92004;CLPE94003
CLPE93002;GRAND PARIS GRAND EST;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.1910674831;0.1284386106;0.203652944;0.1378422977;-0.012585461;-0.009403687;CLPE95004;CLPE94002;CLPE94001;CLPE78001;CLPE92001;CLPE93003;CLPE93001;CLPE95003;CLPE77003;CLPE91001
CLPE93003;PARIS TERRES D'ENVOL;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.1800782274;0.1217367342;0.2018595988;0.135615898;-0.021781371;-0.013879164;CLPE95003;CLPE93002;CLPE93004;CLPE94001;CLPE93001;CLPE94002;CLPE95004;CLPE92001;CLPE78001;CLPE91001
CLPE93004;PLAINE COMMUNE;93;SEINE-SAINT-DENIS;11;ÎLE-DE-FRANCE;0.1906891494;0.1247467194;0.2004484004;0.1347283125;-0.009759251;-0.009981593;CLPE93001;CLPE93003;CLPE92001;CLPE93002;CLPE94001;CLPE94002;CLPE95003;CLPE95004;CLPE78001;CLPE92004
